cert_id,jobid,certification_text,is_mandatory
12093,27850,ISC2 (CISSP/CCSP/SSCP),0
12094,27850,ITIL,0
12095,27850,ISO 27001,0
12096,27853,Blue Prism,0
12097,27853,UiPath,0
12099,27860,Cisco (CCNA/CCNP/CCIE),0
12100,27860,Com TIA,0
12101,27864,Certified Ethical Hacker (CEH),0
12102,27864,CHFI,0
12103,27864,CSA,0
12104,27864,CompTIA (A+/Network+/Linux+/Security+),0
12105,27865,SIP Certification,0
12106,27865,SSCA SIP,0
12107,27865,Cisco (CCNA/CCNP/CCIE),0
12108,27865,Cisco (CCNA/CCNP/CCIE),0
12109,27865,Cisco (CCNA/CCNP/CCIE),0
12110,27865,Mitel Certification,0
12111,27865,MiVoice Business Core,0
12112,27865,MiVoice BusinessAdvanced,0
12113,27865,MiVoice Business Networking,0
12114,27865,MiVoice Business Hospitality,0
12115,27865,MiVoice Border Gateway,0
12116,27865,Micollab,0
12117,27865,MiContact Center Business,0
12118,27865,MiContact Center Office,0
12119,27865,MiVoice Office 250,0
12120,27865,MiVoice Call Recording,0
12121,27867,Splunk Foundations training,1
12122,27872,Membership / Associateship of the Institute and Faculty of Actuaries / Society of Actuaries,1
12123,27873,ITIL,1
12124,27875,ITIL,1
12125,27880,PRINCE2,0
12126,27880,PMBOK,0
12127,27880,ITIL,0
12128,27884,Cisco (CCNA/CCNP/CCIE),0
12129,27884,PCNSA,0
12130,27884,PCNSE,0
12131,27885,Helix product certification,0
12132,27895,Project Management Certification,0
12133,27900,Cisco (CCNA/CCNP/CCIE),0
12134,27900,Cisco (CCNA/CCNP/CCIE),0
12135,27900,MSCE,0
12136,27902,Microsoft (except Azure),0
12137,27908,Cisco (CCNA/CCNP/CCIE),1
12138,27913,EnCase Certified Examiner (EnCE),0
12139,27913,Certified Fraud Examiner (CFE),0
12140,27913,ISC2 (CISSP/CCSP/SSCP),0
12141,27918,Cisco (CCNA/CCNP/CCIE),0
12142,27918,Cisco (CCNA/CCNP/CCIE),0
12143,27920,ServiceNow,0
12144,27920,AWS,0
12145,27922,ISC2 (CISSP/CCSP/SSCP),1
12146,27922,ISACA (CISA/CISM/CRISC),1
12147,27922,ISACA (CISA/CISM/CRISC),1
12148,27922,ISACA (CISA/CISM/CRISC),1
12149,27922,ISO 27001,1
12150,27923,Cisco (CCNA/CCNP/CCIE),0
12151,27923,Cisco (CCNA/CCNP/CCIE),0
12152,27930,Cisco (CCNA/CCNP/CCIE),0
12153,27931,MBCI,1
12154,27934,ITIL,1
12155,27943,Power BI,1
12156,27943,Power Automate,1
12157,27943,PowerApps,1
12158,27948,CGEIT,0
12159,27948,ISACA (CISA/CISM/CRISC),0
12160,27948,ISACA (CISA/CISM/CRISC),0
12161,27948,ISACA (CISA/CISM/CRISC),0
12162,27948,ISC2 (CISSP/CCSP/SSCP),0
12163,27957,QISP,1
12164,27957,Certified Ethical Hacker (CEH),1
12165,27957,ISC2 (CISSP/CCSP/SSCP),1
12166,27961,UiPath RPA Advanced Developer Certification,1
12167,27961,Microsoft (except Azure),1
12168,27969,Azure,0
12169,27969,AWS,0
12170,27969,Microsoft (except Azure),0
12171,27970,Industry cyber security certifications,0
12172,27971,Dell Boomi Certified Professional,0
12173,27972,Cisco (CCNA/CCNP/CCIE),0
12174,27972,Cisco (CCNA/CCNP/CCIE),0
12175,27976,PMP,0
12176,27976,PMI,0
12177,27976,Scrum Product Owner,0
12178,27976,Scrum Master,0
12179,27980,Certification in Software License Management,0
12180,27981,CIPP/M,0
12181,27981,CIPT,0
12182,27981,ISC2 (CISSP/CCSP/SSCP),0
12183,27981,ISACA (CISA/CISM/CRISC),0
12184,27981,ISACA (CISA/CISM/CRISC),0
12185,27982,Certified Ethical Hacking,1
12186,27985,Cisco (CCNA/CCNP/CCIE),0
12187,27985,Cisco (CCNA/CCNP/CCIE),0
12188,27985,ISC2 (CISSP/CCSP/SSCP),0
12189,27990,Tableau Certifications,0
12190,27996,PRINCE2,1
12191,27998,ITIL,1
12192,28017,Certified Scrum Master (CSM),1
12193,28018,ServiceNow Certified System Administrator (CSA),1
12194,28018,Certified Implementation Specialist (CIS),1
12195,28018,ServiceNow Certified Application Developer (CAD),0
12196,28028,ISTQB,0
12197,28029,AWS,0
12198,28029,Azure,0
12199,28035,NV2 Clearance,0
12200,28042,Cisco (CCNA/CCNP/CCIE),0
12201,28042,Cisco (CCNA/CCNP/CCIE),0
12202,28043,Relevant certifications in technology or leadership,0
12203,28047,ISACA (CISA/CISM/CRISC),0
12204,28047,CIA,0
12205,28047,ISACA (CISA/CISM/CRISC),0
12206,28050,Splunk Foundations training,1
12207,28069,ISC2 (CISSP/CCSP/SSCP),1
12208,28074,Oracle Certification (OCA or OCP),1
12209,28075,Salesforce,0
12210,28075,Salesforce,0
12211,28075,Salesforce,0
12212,28091,Java/J2EE,1
12213,28091,Business Process Management (BPM) or workflow systems,1
12214,28093,ISC2 (CISSP/CCSP/SSCP),0
12215,28093,ISACA (CISA/CISM/CRISC),0
12216,28093,ISACA (CISA/CISM/CRISC),0
12217,28097,Salesforce,0
12218,28104,ISC2 (CISSP/CCSP/SSCP),0
12219,28104,ISACA (CISA/CISM/CRISC),0
12220,28104,ISACA (CISA/CISM/CRISC),0
12221,28108,ISACA (CISA/CISM/CRISC),0
12222,28108,(ISC)2,0
12223,28111,CBAP,0
12224,28111,IIBA,0
12225,28112,ITIL,0
12226,28114,GIAC,0
12227,28114,ISC2 (CISSP/CCSP/SSCP),0
12228,28120,ISC2 (CISSP/CCSP/SSCP),1
12229,28120,Cisco (CCNA/CCNP/CCIE),1
12230,28120,Security +,1
12231,28124,Certification in Product Management,0
12232,28124,Certification in Agile methodologies,0
12233,28125,SC900 Security Fundamentals,1
12234,28125,SC200 Security Operations Analyst Associate,1
12235,28131,Red Hat (RHCSA/RHCE/RHCA),0
12236,28131,AWS,0
12237,28131,CKA,0
12238,28134,ISACA (CISA/CISM/CRISC),0
12239,28134,ISACA (CISA/CISM/CRISC),0
12240,28134,ISO 27001,0
12241,28139,Agile methodologies,1
12242,28140,CompTIA (A+/Network+/Linux+/Security+),1
12243,28140,Microsoft (except Azure),1
12244,28142,AWS,1
12245,28146,relevant Professional Certification,0
12246,28149,ITIL,0
12247,28149,PMP,0
12248,28149,PRINCE2,0
12249,28149,CBAP certification,0
12250,28149,Agile certification,0
12251,28149,Scrum Master certification,0
12252,28152,Network Security,0
12253,28152,ONVIF Compliance,0
12254,28152,Video Surveillance Technologies,0
12262,28156,Microsoft (except Azure),0
12263,28164,CDCP,0
12264,28164,PMP,0
12265,28171,CMMI,0
12266,28171,ASPICE,0
12267,28176,ITIL,0
12268,28177,Certifications in relevant cloud technologies,0
12269,28179,IT Project Management Certificate,1
12270,28183,Cisco (CCNA/CCNP/CCIE),0
12271,28183,Cisco (CCNA/CCNP/CCIE),0
12272,28187,ITIL,0
12273,28187,PMP,0
12274,28187,PRINCE2,0
12275,28192,FLMI,0
12276,28193,ISC2 (CISSP/CCSP/SSCP),0
12277,28193,ISACA (CISA/CISM/CRISC),0
12278,28193,ITIL,0
12279,28200,Tosca Test Design Specialist,0
12280,28200,Automation Specialist,0
12281,28203,Cisco (CCNA/CCNP/CCIE),0
12282,28203,Cisco (CCNA/CCNP/CCIE),0
12283,28211,"JLPT Level 1/N1, Level2/N2 or Level 3/N3",1
12284,28220,Cisco (CCNA/CCNP/CCIE),0
12285,28220,HCIE,0
12286,28228,PMP,0
12287,28241,PMP,0
12288,28241,ITIL,0
12289,28242,ITIL,0
12290,28243,CompTIA (A+/Network+/Linux+/Security+),0
12291,28243,CompTIA (A+/Network+/Linux+/Security+),0
12292,28243,Red Hat (RHCSA/RHCE/RHCA),0
12293,28244,MSP,1
12294,28244,Microsoft (except Azure),1
12295,28244,CNE,1
12296,28244,VCP,1
12297,28244,CCEA,1
12298,28244,Cisco (CCNA/CCNP/CCIE),1
12299,28248,Cisco (CCNA/CCNP/CCIE),0
12300,28258,PMI,1
12301,28258,Certified Scrum Professional,1
12302,28261,SAP,1
12303,28264,ITIL,0
12304,28264,LEAN SixSigma,0
12305,28275,ISC2 (CISSP/CCSP/SSCP),0
12306,28275,ISACA (CISA/CISM/CRISC),0
12307,28275,Certified Ethical Hacker (CEH),0
12308,28275,SAP,0
12309,28275,ISC2 (CISSP/CCSP/SSCP),0
12310,28275,Azure,0
12311,28278,Microsoft (except Azure),1
12312,28282,CompTIA (A+/Network+/Linux+/Security+),1
12313,28290,Salesforce,1
12314,28290,Salesforce,1
12315,28291,PMP,0
12316,28291,ISC2 (CISSP/CCSP/SSCP),0
12317,28291,Cisco (CCNA/CCNP/CCIE),0
12318,28291,HCIE,0
12319,28295,ITIL,0
12320,28295,Red Hat (RHCSA/RHCE/RHCA),0
12321,28295,CompTIA (A+/Network+/Linux+/Security+),0
12322,28295,Cisco (CCNA/CCNP/CCIE),0
12324,28300,Cisco (CCNA/CCNP/CCIE),0
12325,28300,Meraki,0
12326,28306,Infinity 23,1
12327,28310,Certified Data Analytic,1
12328,28317,ITIL,0
12329,28318,PMP,0
12330,28323,Relevant cloud technologies,0
12331,28332,HCIE,0
12332,28332,HCIP,0
12333,28332,HCIA,0
12334,28334,Cisco (CCNA/CCNP/CCIE),1
12335,28334,Palo Alto certificate,1
12336,28337,Microsoft (except Azure),0
12337,28337,Microsoft (except Azure),0
12338,28337,Azure,0
12339,28337,Cisco (CCNA/CCNP/CCIE),0
12340,28344,Relevant Professional Certification,0
12341,28351,ITIL,0
12342,28359,Salesforce,1
12343,28359,Salesforce,1
12344,28359,Salesforce,1
12345,28360,MSCE,1
12346,28360,Microsoft (except Azure),1
12347,28365,Certification of Competency in Business Analysis™ (CCBA®),0
12348,28365,Certified Business Analysis Professional™ (CBAP®),0
12349,28368,SD-WAN certification,0
12350,28368,Cisco (CCNA/CCNP/CCIE),0
12351,28368,Cisco (CCNA/CCNP/CCIE),0
12352,28376,Certifications in data analytics or related fields,0
12353,28378,HKCAD A1,0
12354,28378,HKCAD B1 Aircraft Maintenance License,0
12355,28379,Lean,0
12356,28379,Six Sigma,0
12357,28386,Project Management Certification,0
12358,28388,Platform Developer I,1
12359,28388,App Builder,1
12360,28388,Platform Developer II,0
12361,28396,PMP,0
12362,28396,Scrum Master,0
12363,28397,"NetSuite ""ERP Consultant""",0
12364,28397,"NetSuite ""ERP Administrator""",0
12365,28404,CA,0
12366,28404,CPA,0
12367,28411,SAP,1
12368,28413,Any Cloud Certification,0
12369,28413,Azure,0
12370,28413,ITIL,0
12371,28418,Oracle Certified Associate,0
12372,28418,Azure,0
12373,28422,SAP,0
12374,28426,HCNA,0
12375,28426,HCNP,0
12376,28426,HCIE,0
12377,28438,ITIL,0
12378,28441,TOGAF,1
12379,28441,SABSA,1
12380,28441,Cloud Architect Professionals certification,1
12381,28453,SAP,1
12382,28461,Certificate in Technical Writing,0
12383,28461,Certificate in Software Documentation,0
12384,28462,ISC2 (CISSP/CCSP/SSCP),0
12385,28462,PMP,0
12386,28462,ITIL,0
12387,28465,CBAP,0
12388,28465,PMI,0
12389,28471,ISO Lead Implementer,0
12390,28485,SAP,1
12391,28490,Six Sigma,1
12392,28493,TOGAF,0
12393,28493,Frameworx,0
12394,28493,CITA,0
12395,28496,ISC2 (CISSP/CCSP/SSCP),1
12396,28496,ISACA (CISA/CISM/CRISC),1
12397,28496,ISC2 (CISSP/CCSP/SSCP),1
12399,28510,Windows,0
12400,28510,Cisco (CCNA/CCNP/CCIE),0
12401,28510,Symantec,0
12402,28522,TOGAF,0
12403,28536,Cisco (CCNA/CCNP/CCIE),1
12404,28537,NV1 Security clearance,0
12405,28543,PRINCE2,1
12406,28543,Agile,1
12407,28543,Managing Successful Programme (MSP),1
12408,28545,ITIL,0
12409,28555,Any network certification,0
12410,28558,SAFe Certifications,0
12411,28558,Product Owner certification,0
12412,28560,System-related professional certifications,0
12413,28562,Cloud Architect Certified,0
12415,28565,Cisco (CCNA/CCNP/CCIE),1
12416,28565,VMware,1
12417,28566,Checkpoint,0
12418,28566,Palo Alto,0
12419,28566,Fortinet,0
12420,28573,Cisco (CCNA/CCNP/CCIE),0
12421,28573,Microsoft (except Azure),0
12422,28573,Japanese Language Certification (JLPT),0
12423,28582,Certified Scrum Master,1
12424,28582,Certified DevOps Engineer,1
12425,28591,Information Technologies,0
12426,28593,Cisco (CCNA/CCNP/CCIE),0
12427,28593,HPE Aruba,0
12428,28593,Fortinet,0
12429,28605,ITIL,1
12430,28605,ITIL,1
12431,28605,COBIT / ISO 20000,0
12432,28605,Six Sigma,0
12433,28609,Cisco (CCNA/CCNP/CCIE),0
12434,28609,ITIL,0
12435,28609,ITIL,0
12436,28612,CMA,0
12437,28612,MBA,0
12438,28612,CPA,0
12439,28623,ITIL,0
12440,28623,MCITP,0
12441,28623,MCTS,0
12442,28624,PMP,0
12443,28624,PRINCE2,0
12444,28624,Scrum Master,0
12445,28626,Six Sigma,0
12446,28626,Design Thinking,0
12447,28626,Operational Maturity,0
12448,28636,Advanced Agile Certification,1
12449,28641,UiPath,0
12450,28641,Automation Anywhere,0
12451,28641,Blue Prism,0
12452,28641,Ephesoft,0
12453,28644,AWS,1
12455,28650,Cisco (CCNA/CCNP/CCIE),1
12456,28650,VMware,1
12457,28653,Snowflake SnowPro,1
12458,28655,Certification in a CyberArk product,0
12459,28662,ISC2 (CISSP/CCSP/SSCP),0
12460,28662,ISACA (CISA/CISM/CRISC),0
12461,28662,CompTIA (A+/Network+/Linux+/Security+),0
12462,28663,Microsoft (except Azure),0
12463,28663,Agile Development,0
12464,28675,PRINCE2,1
12465,28679,AWS,1
12466,28679,CKAD,1
12467,28684,AWS,0
12468,28684,Kubernetes certification,0
12469,28690,CDCP,0
12470,28690,PMP,0
12471,28697,OffSec (OSCP),1
12472,28697,OSWE,1
12473,28697,OSED,1
12474,28709,Requirements or Software engineering certification,0
12475,28717,AWS,1
12476,28717,CKAD,1
12477,28727,Microsoft (except Azure),1
12478,28727,Cisco (CCNA/CCNP/CCIE),1
12479,28732,ServiceNow Implementation Specialist (CIS ITSM),1
12480,28732,Admin (CSA),1
12481,28732,Developer (CAD),1
12482,28736,ISC2 (CISSP/CCSP/SSCP),0
12483,28736,ISACA (CISA/CISM/CRISC),0
12484,28736,SANS,0
12485,28736,GSEC,0
12486,28736,PMP,0
12487,28736,ITIL,0
12489,28736,Cisco (CCNA/CCNP/CCIE),0
12490,28750,ISC2 (CISSP/CCSP/SSCP),0
12491,28750,Certified Ethical Hacker (CEH),0
12492,28750,CompTIA (A+/Network+/Linux+/Security+),0
12493,28751,ITIL,1
12494,28753,Project Management Professional,1
12495,28753,PRINCE2,1
12496,28769,Society for Technical Communication,0
12497,28773,PRINCE2,0
12498,28773,Agile,0
12499,28777,BluePrism,0
12500,28779,Cisco (CCNA/CCNP/CCIE),1
12501,28797,Microsoft (except Azure),1
12502,28825,Microsoft (except Azure),0
12503,28845,Salesforce,1
12504,28845,Salesforce,1
12505,28845,Salesforce,1
12506,28845,Salesforce,1
12507,28848,ISTQB,1
12508,28854,PMP,0
12509,28854,PRINCE2,0
12510,28859,ITIL,0
12511,28879,PMP,0
12512,28889,Microsoft (except Azure),1
12513,28889,MCITP,1
12514,28896,AWS,0
12515,28896,ITIL,0
12516,28896,DevOps,0
12517,28898,Agile / Scrum,0
12518,28898,Six Sigma,0
12519,28899,Microsoft (except Azure),0
12520,28906,Salesforce,1
12521,28908,PMBoK,0
12522,28908,PRINCE2,0
12524,28916,Network,0
12530,28923,MCP,1
12531,28930,Salesforce,1
12532,28930,Salesforce,1
12533,28936,Azure,1
12534,28940,Salesforce,1
12535,28961,Supply Chain Certification,1
12536,28961,Data Analytics Certifications,1
12537,28973,AWS,0
12538,28973,GPC,0
12539,28973,Azure,0
12540,28978,Azure,1
12541,28978,AWS,1
12542,28978,AWS,0
12543,28979,VCP,1
12544,28979,VxRail Specialist or Associate,1
12545,28979,Microsoft (except Azure),1
12546,28979,Microsoft (except Azure),1
12547,28979,MCITP EA,1
12548,28984,Cisco (CCNA/CCNP/CCIE),1
12549,28984,Cisco (CCNA/CCNP/CCIE),0
12550,28984,design thinking,0
12551,28989,N3 LEVEL in Japanese Language Proficiency Test (JLPT),1
12552,28989,TM Certificate,0
12553,28996,Cisco (CCNA/CCNP/CCIE),0
12554,28996,Cisco (CCNA/CCNP/CCIE),0
12555,28996,Cisco (CCNA/CCNP/CCIE),0
12556,29014,ITIL,0
12557,29014,COBIT,0
12558,29014,Six Sigma,0
12559,29014,ISACA (CISA/CISM/CRISC),0
12560,29018,Oracle Certification,0
12561,29021,Administrator,0
12562,29021,App Builder,0
12563,29021,PD1,0
12564,29021,Service Cloud,0
12565,29021,FSL,0
12566,29021,PD2,0
12567,29024,Six Sigma,0
12568,29025,Six Sigma,0
12569,29029,Certified Quality Auditor (CQA),0
12570,29029,Certified Software Quality Analyst (CSQA),0
12571,29029,ISACA (CISA/CISM/CRISC),0
12572,29029,Certified Internal Auditor (CIA),0
12573,29029,ISTQB,0
12574,29029,IAT,0
12575,29029,DOD,0
12576,29029,ISC2 (CISSP/CCSP/SSCP),0
12577,29029,CE,0
12578,29029,FL,0
12579,29029,QA,0
12580,29029,OffSec (OSCP),0
12581,29029,Certified Ethical Hacker (CEH),0
12582,29029,ITIL,0
12583,29038,PMP,1
12584,29038,ITIL,1
12585,29046,Microsoft (except Azure),0
12586,29046,Cisco (CCNA/CCNP/CCIE),0
12587,29049,ISO/IEC 62443,0
12588,29049,ISO 27001,0
12589,29049,NIST,0
12590,29049,CIS Benchmarks,0
12591,29056,AWS,1
12592,29056,Cisco (CCNA/CCNP/CCIE),1
12593,29057,ISA 62443 Cybersecurity fundamentals or equivalent,1
12594,29060,ECBA,0
12595,29060,CCBA,0
12596,29071,CompTIA (A+/Network+/Linux+/Security+),0
12597,29071,Microsoft (except Azure),0
12598,29077,ISO 27001,1
12599,29077,ISO 27001,1
12600,29078,SAP,0
12601,29079,SAP,0
12602,29079,GRC,0
12603,29080,OffSec (OSCP),1
12604,29080,OSCE,1
12605,29080,Certified Ethical Hacker (CEH),1
12606,29080,GWAPT,1
12607,29080,GPEN,1
12608,29080,eWPT,1
12609,29095,Cisco (CCNA/CCNP/CCIE),1
12610,29095,JCNP,1
12611,29095,Microsoft (except Azure),0
12612,29095,TOGAF,0
12613,29098,Project management certification,0
12614,29099,Salesforce,1
12615,29099,TOGAF,1
12616,29109,ISC2 (CISSP/CCSP/SSCP),0
12617,29109,ISACA (CISA/CISM/CRISC),0
12618,29109,Certified Ethical Hacker,0
12619,29112,PMP,1
12620,29112,PMI,1
12621,29112,CMMI,1
12622,29112,SAFE,1
12623,29112,SPC,1
12624,29112,ITIL,1
12625,29112,PRINCE2,1
12626,29114,Jira software certification,1
12627,29115,PMP,0
12628,29115,PRINCE2,0
12629,29115,Agile,0
12630,29118,Microsoft (except Azure),0
12631,29118,Microsoft (except Azure),0
12632,29118,Microsoft (except Azure),0
12633,29118,ITIL,0
12634,29118,ITSM,0
12635,29129,Cisco (CCNA/CCNP/CCIE),0
12636,29133,Certified Volkswagen Master Technician,1
12637,29134,CompTIA (A+/Network+/Linux+/Security+),0
12638,29134,CCENT,0
12639,29134,Cisco (CCNA/CCNP/CCIE),0
12640,29134,Microsoft (except Azure),0
12641,29134,SCP,0
12642,29135,ITIL,0
12643,29136,ITIL,0
12644,29136,AWS,0
12645,29142,PMP,0
12646,29142,CTO,0
12647,29142,MBA,0
12648,29143,PMP,0
12649,29157,CPA,0
12650,29161,Salesforce,1
12651,29162,PowerBI,0
12652,29181,CompTIA (A+/Network+/Linux+/Security+),0
12653,29181,CCENT,0
12654,29181,Cisco (CCNA/CCNP/CCIE),0
12655,29181,Microsoft (except Azure),0
12656,29185,HCNP,0
12657,29185,HCIE,0
12658,29190,NDT Level 2,1
12659,29192,A4Q Certified Selenium Tester,1
12660,29192,ISTQB,1
12661,29199,ISC2 (CISSP/CCSP/SSCP),0
12662,29199,ISACA (CISA/CISM/CRISC),0
12663,29199,ISACA (CISA/CISM/CRISC),0
12664,29199,CompTIA (A+/Network+/Linux+/Security+),0
12665,29199,OffSec (OSCP),0
12666,29203,PMP,0
12667,29203,Scrum Master,0
12668,29210,ITIL,0
12669,29214,ITIL,1
12670,29214,Cisco (CCNA/CCNP/CCIE),0
12671,29225,OffSec (OSCP),1
12672,29225,OSCE,1
12673,29225,Certified Ethical Hacker (CEH),1
12674,29225,GWAPT,1
12675,29225,GPEN,1
12676,29225,eWPT,1
12677,29241,ITIL,1
12678,29247,Professional Scrum Master,0
12679,29247,Certified Scrum Master,0
12680,29250,SuiteFoundation,0
12681,29250,SuiteCloud Developer Certification,0
12682,29256,ISC2 (CISSP/CCSP/SSCP),0
12683,29256,Certified Ethical Hacker (CEH),0
12684,29256,Cisco (CCNA/CCNP/CCIE),0
12685,29258,ISO 27001,1
12686,29258,PCI DSS,1
12687,29264,PMP,0
12688,29264,Certified ScrumMaster,0
12689,29265,Microsoft (except Azure),0
12690,29268,ITIL,0
12691,29268,TOGAF,0
12692,29270,Salesforce,1
12693,29276,UiPath Developer,0
12694,29277,Certified Software Tester CSTE,1
12695,29280,Cisco (CCNA/CCNP/CCIE),0
12696,29280,CompTIA (A+/Network+/Linux+/Security+),0
12697,29280,AWS,0
12698,29284,WAH,0
12699,29284,CIDB,0
12700,29284,NIOSH,0
12701,29296,AWS,1
12702,29296,Windows Server,1
12703,29296,SQL Server,1
12704,29299,Microsoft (except Azure),0
12705,29299,Cisco (CCNA/CCNP/CCIE),0
12706,29299,CompTIA (A+/Network+/Linux+/Security+),0
12707,29304,PMP,0
12708,29313,Vlocity Certified Platform Developer,1
12709,29313,Salesforce,1
12710,29313,Consultant level certification,1
12711,29315,PMP,1
12712,29321,ISTQB,0
12713,29330,ISTQB,1
12714,29330,ASTQB Mobile Application Testing Certification,1
12715,29330,HP LoadRunner Certification,1
12716,29332,Microsoft (except Azure),1
12717,29332,Microsoft (except Azure),0
12719,29332,Cisco (CCNA/CCNP/CCIE),0
12720,29332,PRINCE2,0
12721,29332,AgilePM,0
12722,29332,CAPM,0
12723,29336,PMP,0
12724,29354,Microsoft (except Azure),0
12725,29359,Oracle EPM modules,0
12726,29365,PMP,1
12727,29366,Scrum Master certification,1
12728,29366,CSM,1
12729,29366,PSM I,1
12730,29366,SAFe Agile,1
12731,29366,Scrum Allaine,1
12732,29371,PMP,1
12733,29371,PRINCE2,1
12734,29373,ISACA (CISA/CISM/CRISC),0
12735,29373,Information Security (IRCA),0
12736,29373,NIST Cybersecurity Framework,0
12737,29373,CIA,0
12738,29376,PMP,0
12739,29378,Microsoft (except Azure),1
12740,29378,Cisco (CCNA/CCNP/CCIE),0
12741,29378,ITIL,0
12742,29384,ITIL,1
12743,29384,TOGAF,1
12744,29384,Cloud certification,1
12745,29387,ServiceNow System Administration,1
12746,29387,CTA,0
12747,29387,CMA,0
12748,29389,ISTQB,0
12749,29389,CSQA,0
12750,29389,CSTE,0
12751,29390,Microsoft (except Azure),0
12752,29390,ITIL,0
12753,29392,Cisco (CCNA/CCNP/CCIE),0
12754,29392,Cisco (CCNA/CCNP/CCIE),0
12755,29392,JNCIA,0
12756,29392,JNCIP,0
12757,29394,ITIL,0
12758,29398,MS900,0
12759,29398,PL900,0
12760,29398,SC900,0
12761,29398,Cisco (CCNA/CCNP/CCIE),0
12762,29402,Cisco (CCNA/CCNP/CCIE),0
12763,29402,Cisco (CCNA/CCNP/CCIE),0
12764,29405,ISACA (CISA/CISM/CRISC),0
12765,29405,ISC2 (CISSP/CCSP/SSCP),0
12766,29411,Certifications in Electronics & Communications,1
12767,29414,CompTIA (A+/Network+/Linux+/Security+),0
12768,29414,Microsoft (except Azure),0
12769,29414,Bloomberg Essentials (BESS),0
12770,29418,VMware,0
12771,29418,Microsoft (except Azure),0
12772,29418,Cisco (CCNA/CCNP/CCIE),0
12773,29423,Cisco (CCNA/CCNP/CCIE),1
12774,29423,ISC2 (CISSP/CCSP/SSCP),0
12775,29423,Cisco (CCNA/CCNP/CCIE),0
12776,29428,Microsoft (except Azure),0
12777,29428,Microsoft (except Azure),0
12778,29429,CompTIA (A+/Network+/Linux+/Security+),1
12779,29429,CompTIA (A+/Network+/Linux+/Security+),1
12780,29429,Cisco (CCNA/CCNP/CCIE),1
12781,29429,Cisco (CCNA/CCNP/CCIE),1
12782,29440,NV1,0
12783,29440,NV2,0
12784,29441,NV1,0
12785,29441,NV2,0
12786,29444,Pass in ICT Assessment Certification for Solution Architect or Software Developer by NUS-ISS,0
12787,29446,PRINCE2,0
12788,29446,PMP,0
12789,29446,PFQ,0
12790,29446,PMQ,0
12791,29446,ITIL,0
12792,29446,Service Strategy,0
12793,29446,Service Design,0
12794,29446,Service Transition,0
12795,29446,Service Operation,0
12796,29446,Continual Service Improvement,0
12797,29446,PMI,0
12798,29447,PMP,1
12799,29447,CITPM,1
12800,29447,Agile,0
12801,29447,Scrum,0
12802,29454,CMII,0
12803,29454,ITIL,0
12804,29458,Nutanix Foundation,1
12805,29460,Cisco (CCNA/CCNP/CCIE),1
